step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
316,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
317,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
318,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
319,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
320,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
321,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
322,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
323,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
324,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
325,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
326,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
327,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
328,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
329,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
330,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
331,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
332,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
333,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
334,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
335,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
336,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
337,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
338,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
339,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
340,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
341,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
342,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
343,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
344,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
345,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
346,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
347,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
348,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
349,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
350,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
351,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
352,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
353,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
354,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
355,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
356,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
357,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
358,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
359,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
360,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
361,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
362,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
363,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
364,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
365,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
366,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
367,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
368,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
369,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
370,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
371,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
372,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
373,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
374,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
375,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
376,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
377,5,interact,"(4, 3)","(0, 1)",onion,"(4, 1)","(1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
378,5,interact,"(4, 3)","(0, 1)",onion,"(3, 1)","(-1, 0)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty",0.0,6.0,2,"(1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,6.0,False,"(4, 3)",onion,"(4, 1)",onion,"(3, 0):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 0):empty"
