step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
320,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",160.0,148.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(1, 3)",,"(1, 1)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
321,5,interact,"(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",160.0,148.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(1, 3)",onion,"(2, 1)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
322,4,"(0, 0)","(1, 3)","(-1, 0)",onion,"(2, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",160.0,148.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(1, 3)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
323,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",160.0,148.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(1, 2)",onion,"(2, 1)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
324,1,"(0, 1)","(1, 2)","(0, -1)",onion,"(2, 1)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",160.0,148.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(1, 3)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
325,0,"(0, -1)","(1, 3)","(0, 1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",160.0,148.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(1, 2)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
326,2,"(1, 0)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",160.0,148.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(1, 2)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
327,0,"(0, -1)","(1, 2)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",160.0,148.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(1, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
328,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",160.0,148.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
329,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",160.0,148.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
330,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",160.0,148.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
331,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",160.0,148.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
332,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",160.0,148.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
333,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",160.0,148.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,148.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
334,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",160.0,148.0,5,interact,0.09699999999999998,0.0,0.0,0.09699999999999998,160.0,148.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
335,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",160.0,148.0,5,interact,5.0564,0.0,5.0,0.056400000000000006,160.0,153.0,False,"(2, 1)",onion,"(3, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
336,5,interact,"(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",160.0,153.0,1,"(0, 1)",0.006300000000000017,0.0,0.0,0.006300000000000017,160.0,153.0,False,"(2, 1)",onion,"(3, 2)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
337,5,interact,"(2, 1)","(1, 0)",onion,"(3, 2)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",160.0,153.0,1,"(0, 1)",0.006199999999999983,0.0,0.0,0.006199999999999983,160.0,153.0,False,"(2, 1)",onion,"(3, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
338,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",160.0,153.0,3,"(-1, 0)",0.006099999999999994,0.0,0.0,0.006099999999999994,160.0,153.0,False,"(3, 1)",onion,"(2, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
339,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",160.0,153.0,5,interact,3.0555,0.0,3.0,0.05550000000000002,160.0,156.0,False,"(3, 1)",,"(2, 3)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
340,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(-1, 0)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,156.0,1,"(0, 1)",-0.004499999999999993,0.0,0.0,-0.004499999999999993,160.0,156.0,False,"(3, 2)",,"(2, 3)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
341,4,"(0, 0)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,156.0,5,interact,19.6094,20.0,0.0,-0.39060000000000006,180.0,156.0,True,"(3, 2)",,"(2, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
342,1,"(0, 1)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,180.0,156.0,False,"(3, 3)",,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
343,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,5,interact,-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,180.0,156.0,False,"(2, 3)",,"(1, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
344,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 3)","(-1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,180.0,156.0,False,"(1, 3)",,"(1, 2)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
345,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,180.0,156.0,False,"(1, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
346,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,180.0,156.0,False,"(1, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
347,5,interact,"(1, 3)","(-1, 0)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,180.0,156.0,False,"(1, 3)",onion,"(3, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
348,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,5,interact,3.0588,0.0,3.0,0.0588,180.0,159.0,False,"(1, 2)",onion,"(3, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
349,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",180.0,159.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,180.0,159.0,False,"(1, 1)",onion,"(3, 2)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
350,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",180.0,159.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,180.0,159.0,False,"(2, 1)",onion,"(3, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
351,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",180.0,159.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,180.0,159.0,False,"(3, 1)",onion,"(2, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
352,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",180.0,159.0,1,"(0, 1)",3.078,0.0,3.0,0.07800000000000001,180.0,162.0,False,"(3, 1)",,"(2, 3)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
353,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",180.0,162.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,162.0,False,"(3, 2)",,"(1, 3)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
354,2,"(1, 0)","(3, 2)","(0, 1)",,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",180.0,162.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,162.0,False,"(3, 2)",,"(1, 2)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
355,1,"(0, 1)","(3, 2)","(1, 0)",,"(1, 2)","(0, -1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",180.0,162.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,162.0,False,"(3, 3)",,"(1, 2)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
356,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",180.0,162.0,5,interact,2.998,0.0,3.0,-0.0020000000000000018,180.0,165.0,False,"(2, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
357,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",180.0,165.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(1, 3)",,"(1, 1)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
358,5,interact,"(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",180.0,165.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(1, 3)",onion,"(2, 1)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
359,4,"(0, 0)","(1, 3)","(-1, 0)",onion,"(2, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",180.0,165.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(1, 3)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
360,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",180.0,165.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(1, 2)",onion,"(2, 1)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
361,1,"(0, 1)","(1, 2)","(0, -1)",onion,"(2, 1)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",180.0,165.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(1, 3)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
362,0,"(0, -1)","(1, 3)","(0, 1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",180.0,165.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(1, 2)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
363,2,"(1, 0)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",180.0,165.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(1, 2)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
364,0,"(0, -1)","(1, 2)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",180.0,165.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(1, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
365,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",180.0,165.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
366,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",180.0,165.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
367,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",180.0,165.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
368,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",180.0,165.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
369,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",180.0,165.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
370,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",180.0,165.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,180.0,165.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
371,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",180.0,165.0,5,interact,0.09699999999999998,0.0,0.0,0.09699999999999998,180.0,165.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
372,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",180.0,165.0,5,interact,5.0564,0.0,5.0,0.056400000000000006,180.0,170.0,False,"(2, 1)",onion,"(3, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
373,5,interact,"(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",180.0,170.0,1,"(0, 1)",0.006300000000000017,0.0,0.0,0.006300000000000017,180.0,170.0,False,"(2, 1)",onion,"(3, 2)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
374,5,interact,"(2, 1)","(1, 0)",onion,"(3, 2)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",180.0,170.0,1,"(0, 1)",0.006199999999999983,0.0,0.0,0.006199999999999983,180.0,170.0,False,"(2, 1)",onion,"(3, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
375,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",180.0,170.0,3,"(-1, 0)",0.006099999999999994,0.0,0.0,0.006099999999999994,180.0,170.0,False,"(3, 1)",onion,"(2, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
376,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",180.0,170.0,5,interact,3.0555,0.0,3.0,0.05550000000000002,180.0,173.0,False,"(3, 1)",,"(2, 3)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
377,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(-1, 0)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,173.0,1,"(0, 1)",-0.004499999999999993,0.0,0.0,-0.004499999999999993,180.0,173.0,False,"(3, 2)",,"(2, 3)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
378,4,"(0, 0)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,173.0,5,interact,19.6094,20.0,0.0,-0.39060000000000006,200.0,173.0,True,"(3, 2)",,"(2, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
379,1,"(0, 1)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",200.0,173.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,200.0,173.0,False,"(3, 3)",,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
380,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",200.0,173.0,5,interact,-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,200.0,173.0,False,"(2, 3)",,"(1, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
381,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 3)","(-1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",200.0,173.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,200.0,173.0,False,"(1, 3)",,"(1, 2)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
382,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",200.0,173.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,200.0,173.0,False,"(1, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
383,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",200.0,173.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,200.0,173.0,False,"(1, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
