step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
346,1,"(0, 1)","(2, 3)","(-1, 0)","soup('onion', 3, 20)","(1, 1)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",160.0,153.0,2,"(1, 0)",0.0,0.0,0.0,0.0,160.0,153.0,False,"(2, 3)","soup('onion', 3, 20)","(2, 1)",onion,,"(3, 0):empty;(4, 1):empty"
347,5,interact,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(2, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",160.0,153.0,2,"(1, 0)",20.0,20.0,0.0,0.0,180.0,153.0,True,"(2, 3)",,"(3, 1)",onion,,"(3, 0):empty;(4, 1):empty"
348,3,"(-1, 0)","(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",180.0,153.0,5,interact,3.0,0.0,3.0,0.0,180.0,156.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
349,5,interact,"(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,1,"(0, 1)",0.0,0.0,0.0,0.0,180.0,156.0,False,"(1, 3)",onion,"(3, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
350,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,2,"(1, 0)",0.0,0.0,0.0,0.0,180.0,156.0,False,"(1, 2)",onion,"(3, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
351,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 2)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,1,"(0, 1)",0.0,0.0,0.0,0.0,180.0,156.0,False,"(1, 1)",onion,"(3, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
352,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,180.0,156.0,False,"(2, 1)",onion,"(2, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
353,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,180.0,156.0,False,"(3, 1)",onion,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
354,5,interact,"(3, 1)","(1, 0)",onion,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",180.0,156.0,5,interact,3.0,0.0,3.0,0.0,180.0,159.0,False,"(3, 1)",,"(1, 3)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
355,1,"(0, 1)","(3, 1)","(1, 0)",,"(1, 3)","(-1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",180.0,159.0,0,"(0, -1)",0.0,0.0,0.0,0.0,180.0,159.0,False,"(3, 2)",,"(1, 2)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
356,1,"(0, 1)","(3, 2)","(0, 1)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",180.0,159.0,0,"(0, -1)",0.0,0.0,0.0,0.0,180.0,159.0,False,"(3, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
357,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",180.0,159.0,2,"(1, 0)",0.0,0.0,0.0,0.0,180.0,159.0,False,"(2, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
358,5,interact,"(2, 3)","(-1, 0)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",180.0,159.0,2,"(1, 0)",0.0,0.0,0.0,0.0,180.0,159.0,False,"(2, 3)",,"(3, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
359,5,interact,"(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",180.0,159.0,5,interact,3.0,0.0,3.0,0.0,180.0,162.0,False,"(2, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
360,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",180.0,162.0,5,interact,0.0,0.0,0.0,0.0,180.0,162.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
361,0,"(0, -1)","(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",180.0,162.0,1,"(0, 1)",0.0,0.0,0.0,0.0,180.0,162.0,False,"(1, 2)",,"(3, 2)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
362,3,"(-1, 0)","(1, 2)","(0, -1)",,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",180.0,162.0,1,"(0, 1)",0.0,0.0,0.0,0.0,180.0,162.0,False,"(1, 2)",,"(3, 3)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
363,5,interact,"(1, 2)","(-1, 0)",,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",180.0,162.0,3,"(-1, 0)",3.0,0.0,3.0,0.0,180.0,165.0,False,"(1, 2)",dish,"(2, 3)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
364,3,"(-1, 0)","(1, 2)","(-1, 0)",dish,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",180.0,165.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(1, 2)",dish,"(1, 3)",,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
365,0,"(0, -1)","(1, 2)","(-1, 0)",dish,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",180.0,165.0,1,"(0, 1)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(1, 1)",dish,"(1, 3)",,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
366,2,"(1, 0)","(1, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",180.0,165.0,5,interact,0.0,0.0,0.0,0.0,180.0,165.0,False,"(2, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
367,2,"(1, 0)","(2, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",180.0,165.0,5,interact,0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
368,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",180.0,165.0,4,"(0, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
369,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",180.0,165.0,4,"(0, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
370,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",180.0,165.0,4,"(0, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
371,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",180.0,165.0,4,"(0, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
372,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",180.0,165.0,4,"(0, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
373,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",180.0,165.0,4,"(0, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
374,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",180.0,165.0,4,"(0, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
375,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",180.0,165.0,4,"(0, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
376,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",180.0,165.0,4,"(0, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
377,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",180.0,165.0,4,"(0, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
378,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",180.0,165.0,4,"(0, 0)",0.0,0.0,0.0,0.0,180.0,165.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
379,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",180.0,165.0,2,"(1, 0)",5.0,0.0,5.0,0.0,180.0,170.0,False,"(3, 1)","soup('onion', 3, 20)","(2, 3)",onion,,"(3, 0):empty;(4, 1):empty"
380,1,"(0, 1)","(3, 1)","(1, 0)","soup('onion', 3, 20)","(2, 3)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",180.0,170.0,0,"(0, -1)",0.0,0.0,0.0,0.0,180.0,170.0,False,"(3, 2)","soup('onion', 3, 20)","(2, 3)",onion,,"(3, 0):empty;(4, 1):empty"
381,1,"(0, 1)","(3, 2)","(0, 1)","soup('onion', 3, 20)","(2, 3)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",180.0,170.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,180.0,170.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 3)",onion,,"(3, 0):empty;(4, 1):empty"
382,1,"(0, 1)","(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 3)","(-1, 0)",onion,,"(3, 0):empty;(4, 1):empty",180.0,170.0,0,"(0, -1)",0.0,0.0,0.0,0.0,180.0,170.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 2)",onion,,"(3, 0):empty;(4, 1):empty"
383,3,"(-1, 0)","(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 2)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",180.0,170.0,0,"(0, -1)",0.0,0.0,0.0,0.0,180.0,170.0,False,"(2, 3)","soup('onion', 3, 20)","(1, 1)",onion,,"(3, 0):empty;(4, 1):empty"
384,1,"(0, 1)","(2, 3)","(-1, 0)","soup('onion', 3, 20)","(1, 1)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",180.0,170.0,2,"(1, 0)",0.0,0.0,0.0,0.0,180.0,170.0,False,"(2, 3)","soup('onion', 3, 20)","(2, 1)",onion,,"(3, 0):empty;(4, 1):empty"
385,5,interact,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(2, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",180.0,170.0,2,"(1, 0)",20.0,20.0,0.0,0.0,200.0,170.0,True,"(2, 3)",,"(3, 1)",onion,,"(3, 0):empty;(4, 1):empty"
386,3,"(-1, 0)","(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",200.0,170.0,5,interact,3.0,0.0,3.0,0.0,200.0,173.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
387,5,interact,"(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",200.0,173.0,1,"(0, 1)",0.0,0.0,0.0,0.0,200.0,173.0,False,"(1, 3)",onion,"(3, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
388,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",200.0,173.0,2,"(1, 0)",0.0,0.0,0.0,0.0,200.0,173.0,False,"(1, 2)",onion,"(3, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
389,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 2)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",200.0,173.0,1,"(0, 1)",0.0,0.0,0.0,0.0,200.0,173.0,False,"(1, 1)",onion,"(3, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
390,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",200.0,173.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,200.0,173.0,False,"(2, 1)",onion,"(2, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
391,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",200.0,173.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,200.0,173.0,False,"(3, 1)",onion,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
392,5,interact,"(3, 1)","(1, 0)",onion,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",200.0,173.0,5,interact,3.0,0.0,3.0,0.0,200.0,176.0,False,"(3, 1)",,"(1, 3)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
393,1,"(0, 1)","(3, 1)","(1, 0)",,"(1, 3)","(-1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",200.0,176.0,0,"(0, -1)",0.0,0.0,0.0,0.0,200.0,176.0,False,"(3, 2)",,"(1, 2)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
394,1,"(0, 1)","(3, 2)","(0, 1)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",200.0,176.0,0,"(0, -1)",0.0,0.0,0.0,0.0,200.0,176.0,False,"(3, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
395,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",200.0,176.0,2,"(1, 0)",0.0,0.0,0.0,0.0,200.0,176.0,False,"(2, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
396,5,interact,"(2, 3)","(-1, 0)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",200.0,176.0,2,"(1, 0)",0.0,0.0,0.0,0.0,200.0,176.0,False,"(2, 3)",,"(3, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
397,5,interact,"(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",200.0,176.0,5,interact,3.0,0.0,3.0,0.0,200.0,179.0,False,"(2, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
398,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",200.0,179.0,5,interact,0.0,0.0,0.0,0.0,200.0,179.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
399,0,"(0, -1)","(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",200.0,179.0,1,"(0, 1)",0.0,0.0,0.0,0.0,200.0,179.0,False,"(1, 2)",,"(3, 2)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
