step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
339,1,"(0, 1)","(3, 3)","(1, 0)",,"(1, 3)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",100.0,102.0,2,"(1, 0)",0.006099999999999994,0.0,0.0,0.006099999999999994,100.0,102.0,False,"(3, 3)",,"(2, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
340,3,"(-1, 0)","(3, 3)","(0, 1)",,"(2, 3)","(1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",100.0,102.0,1,"(0, 1)",-0.009840000000000028,0.0,0.0,-0.009840000000000028,100.0,102.0,False,"(3, 3)",,"(2, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
341,1,"(0, 1)","(3, 3)","(-1, 0)",,"(2, 3)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",100.0,102.0,5,interact,19.616,20.0,0.0,-0.384,120.0,102.0,True,"(3, 3)",,"(2, 3)",,,"(3, 0):empty;(4, 1):empty"
342,2,"(1, 0)","(3, 3)","(0, 1)",,"(2, 3)","(0, 1)",,,"(3, 0):empty;(4, 1):empty",120.0,102.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,120.0,102.0,False,"(3, 3)",,"(1, 3)",,,"(3, 0):empty;(4, 1):empty"
343,1,"(0, 1)","(3, 3)","(1, 0)",,"(1, 3)","(-1, 0)",,,"(3, 0):empty;(4, 1):empty",120.0,102.0,5,interact,0.0,0.0,0.0,0.0,120.0,102.0,False,"(3, 3)",,"(1, 3)",onion,,"(3, 0):empty;(4, 1):empty"
344,1,"(0, 1)","(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",onion,,"(3, 0):empty;(4, 1):empty",120.0,102.0,0,"(0, -1)",0.0,0.0,0.0,0.0,120.0,102.0,False,"(3, 3)",,"(1, 2)",onion,,"(3, 0):empty;(4, 1):empty"
345,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",120.0,102.0,0,"(0, -1)",0.0,0.0,0.0,0.0,120.0,102.0,False,"(3, 3)",,"(1, 1)",onion,,"(3, 0):empty;(4, 1):empty"
346,5,interact,"(3, 3)","(0, 1)",,"(1, 1)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",120.0,102.0,2,"(1, 0)",0.0,0.0,0.0,0.0,120.0,102.0,False,"(3, 3)",,"(2, 1)",onion,,"(3, 0):empty;(4, 1):empty"
347,5,interact,"(3, 3)","(0, 1)",,"(2, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",120.0,102.0,2,"(1, 0)",0.0,0.0,0.0,0.0,120.0,102.0,False,"(3, 3)",,"(3, 1)",onion,,"(3, 0):empty;(4, 1):empty"
348,5,interact,"(3, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",120.0,102.0,5,interact,3.0594,0.0,3.0,0.0594,120.0,105.0,False,"(3, 3)",,"(3, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
349,3,"(-1, 0)","(3, 3)","(0, 1)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(2, 3)",,"(2, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
350,5,interact,"(2, 3)","(-1, 0)",,"(2, 1)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(2, 3)",,"(1, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
351,2,"(1, 0)","(2, 3)","(-1, 0)",,"(1, 1)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,1,"(0, 1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(3, 3)",,"(1, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
352,4,"(0, 0)","(3, 3)","(1, 0)",,"(1, 2)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,1,"(0, 1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(3, 3)",,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
353,5,interact,"(3, 3)","(1, 0)",,"(1, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,5,interact,-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(3, 3)",,"(1, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
354,1,"(0, 1)","(3, 3)","(1, 0)",,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(3, 3)",,"(1, 2)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
355,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(2, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
356,1,"(0, 1)","(2, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(2, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
357,5,interact,"(2, 3)","(0, 1)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,120.0,105.0,False,"(2, 3)",,"(3, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
358,5,interact,"(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,105.0,5,interact,3.0588,0.0,3.0,0.0588,120.0,108.0,False,"(2, 3)",,"(3, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
359,4,"(0, 0)","(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(2, 3)",,"(2, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
360,2,"(1, 0)","(2, 3)","(0, 1)",,"(2, 1)","(-1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(3, 3)",,"(1, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
361,5,interact,"(3, 3)","(1, 0)",,"(1, 1)","(-1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(3, 3)",,"(1, 2)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
362,4,"(0, 0)","(3, 3)","(1, 0)",,"(1, 2)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(3, 3)",,"(1, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
363,5,interact,"(3, 3)","(1, 0)",,"(1, 3)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,5,interact,-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(3, 3)",,"(1, 3)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
364,1,"(0, 1)","(3, 3)","(1, 0)",,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,0,"(0, -1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(3, 3)",,"(1, 2)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
365,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,0,"(0, -1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(2, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
366,1,"(0, 1)","(2, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,2,"(1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(2, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
367,5,interact,"(2, 3)","(0, 1)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,2,"(1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,120.0,108.0,False,"(2, 3)",,"(3, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
368,5,interact,"(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",120.0,108.0,5,interact,3.078,0.0,3.0,0.07800000000000001,120.0,111.0,False,"(2, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
369,5,interact,"(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",120.0,111.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,111.0,False,"(2, 3)",,"(2, 1)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
370,1,"(0, 1)","(2, 3)","(0, 1)",,"(2, 1)","(-1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",120.0,111.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,111.0,False,"(2, 3)",,"(1, 1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
371,1,"(0, 1)","(2, 3)","(0, 1)",,"(1, 1)","(-1, 0)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",120.0,111.0,1,"(0, 1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,111.0,False,"(2, 3)",,"(1, 2)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
372,2,"(1, 0)","(2, 3)","(0, 1)",,"(1, 2)","(0, 1)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",120.0,111.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,111.0,False,"(3, 3)",,"(1, 2)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
373,1,"(0, 1)","(3, 3)","(1, 0)",,"(1, 2)","(-1, 0)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",120.0,111.0,5,interact,2.998,0.0,3.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
374,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
375,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
376,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
377,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
378,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
379,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
380,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
381,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
382,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
383,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
384,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
385,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
386,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
387,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",120.0,114.0,5,interact,0.09699999999999998,0.0,0.0,0.09699999999999998,120.0,114.0,False,"(3, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
388,5,interact,"(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",120.0,114.0,0,"(0, -1)",-0.003000000000000025,0.0,0.0,-0.003000000000000025,120.0,114.0,False,"(3, 3)",,"(1, 1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
389,5,interact,"(3, 3)","(0, 1)",,"(1, 1)","(0, -1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",120.0,114.0,2,"(1, 0)",-0.003000000000000025,0.0,0.0,-0.003000000000000025,120.0,114.0,False,"(3, 3)",,"(2, 1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
390,5,interact,"(3, 3)","(0, 1)",,"(2, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",120.0,114.0,2,"(1, 0)",-0.003000000000000025,0.0,0.0,-0.003000000000000025,120.0,114.0,False,"(3, 3)",,"(3, 1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
391,4,"(0, 0)","(3, 3)","(0, 1)",,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",120.0,114.0,5,interact,5.0564,0.0,5.0,0.056400000000000006,120.0,119.0,False,"(3, 3)",,"(3, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
392,3,"(-1, 0)","(3, 3)","(0, 1)",,"(3, 1)","(1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",120.0,119.0,3,"(-1, 0)",0.006300000000000017,0.0,0.0,0.006300000000000017,120.0,119.0,False,"(2, 3)",,"(2, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
393,5,interact,"(2, 3)","(-1, 0)",,"(2, 1)","(-1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",120.0,119.0,3,"(-1, 0)",-0.013600000000000013,0.0,0.0,-0.013600000000000013,120.0,119.0,False,"(2, 3)",,"(1, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
394,1,"(0, 1)","(2, 3)","(-1, 0)",,"(1, 1)","(-1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",120.0,119.0,1,"(0, 1)",0.006300000000000017,0.0,0.0,0.006300000000000017,120.0,119.0,False,"(2, 3)",,"(1, 2)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
395,2,"(1, 0)","(2, 3)","(0, 1)",,"(1, 2)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",120.0,119.0,1,"(0, 1)",0.006199999999999983,0.0,0.0,0.006199999999999983,120.0,119.0,False,"(3, 3)",,"(1, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
396,1,"(0, 1)","(3, 3)","(1, 0)",,"(1, 3)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",120.0,119.0,2,"(1, 0)",0.006099999999999994,0.0,0.0,0.006099999999999994,120.0,119.0,False,"(3, 3)",,"(2, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
397,3,"(-1, 0)","(3, 3)","(0, 1)",,"(2, 3)","(1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",120.0,119.0,1,"(0, 1)",-0.009840000000000028,0.0,0.0,-0.009840000000000028,120.0,119.0,False,"(3, 3)",,"(2, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
398,1,"(0, 1)","(3, 3)","(-1, 0)",,"(2, 3)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",120.0,119.0,5,interact,19.616,20.0,0.0,-0.384,140.0,119.0,True,"(3, 3)",,"(2, 3)",,,"(3, 0):empty;(4, 1):empty"
399,2,"(1, 0)","(3, 3)","(0, 1)",,"(2, 3)","(0, 1)",,,"(3, 0):empty;(4, 1):empty",140.0,119.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,140.0,119.0,False,"(3, 3)",,"(1, 3)",,,"(3, 0):empty;(4, 1):empty"
